History Channel Functions Measurement Report

Measurements started at Date: 06-May-2023 Time: 14:20:27

Spectrometer ID : 0706001U1
Integration Time: 100.00 ms
Averages        : 8 scans

Description of the Function:

Integral: between  340.00 and  360.00 nm. Multiplied with:  1.0000. Scope Corrected for Dark Mode

Time         Seconds   Function Value
20:34:17  22431.633     236702.8723
20:34:27  22442.146     236488.2878
20:34:38  22452.656     236662.6558
20:34:48  22463.170     237053.3624
20:34:59  22473.678     236907.9106
20:35:09  22484.193     236822.7481
20:35:20  22494.707     236837.8355
20:35:31  22505.341     236971.6916
20:35:41  22515.851     237396.4321
20:35:52  22526.485     236760.9899
20:36:02  22537.115     236677.5021
20:36:13  22547.628     237104.2187
20:36:24  22558.259     236586.1056
20:36:34  22568.772     236603.3178
20:36:45  22579.400     236952.9070
20:36:55  22589.911     237110.7278
20:37:06  22600.425     236766.5112
20:37:16  22610.940     236650.0259
20:37:27  22621.674     237036.9502
20:37:37  22632.183     237333.1653
20:37:48  22642.701     237118.7407
20:37:59  22653.212     237231.8475
20:38:09  22663.728     237295.1405
20:38:20  22674.240     236971.4888
20:38:30  22684.755     236395.4812
20:38:41  22695.265     237499.3026
20:38:51  22705.779     237079.5040
20:39:02  22716.289     237408.9544
20:39:12  22726.802     237254.0717
20:39:23  22737.519     236464.4759
20:39:33  22748.030     237067.4063
20:39:44  22758.543     236711.4008
20:39:54  22769.054     237423.7210
20:40:05  22779.569     236884.6156
20:40:15  22790.194     236984.0617
20:40:26  22800.707     236980.7813
20:40:37  22811.220     237053.4147
20:40:47  22821.735     236688.2632
20:40:58  22832.245     237019.5950
20:41:08  22842.878     236497.9152
20:41:19  22853.391     237188.1240
20:41:29  22864.025     236745.8263
20:41:40  22874.533     237057.3999
20:41:50  22885.046     236941.1237
20:42:01  22895.556     237130.3811
20:42:11  22906.189     236793.9805
20:42:22  22916.700     236856.3877
20:42:33  22927.215     236456.9155
20:42:43  22937.730     237227.2869
20:42:54  22948.365     236914.9602
20:43:04  22958.876     237079.3492
20:43:15  22969.391     237156.8296
20:43:25  22979.901     236831.7110
20:43:36  22990.534     236733.5543
20:43:46  23001.044     236424.2522
20:43:57  23011.565     237092.2465
20:44:07  23022.080     237079.8067
20:44:18  23032.593     237229.5322
20:44:28  23043.106     237303.6326
20:44:39  23053.619     237148.6035
20:44:49  23064.132     237818.9576
20:45:00  23074.645     237695.9022
20:45:10  23085.154     237322.2226
20:45:21  23095.790     237308.5068
20:45:32  23106.298     237520.3440
20:45:42  23116.813     238039.8969
20:45:53  23127.445     237613.8540
20:46:03  23137.959     237559.7816
20:46:14  23148.467     237788.9649
20:46:24  23158.981     237401.1213
20:46:35  23169.492     237878.2760
20:46:45  23180.007     237702.4280
20:46:56  23190.639     237577.1955
20:47:07  23201.275     237373.0044
20:47:17  23211.788     237814.6922
20:47:28  23222.303     237293.2359
20:47:38  23232.815     237103.8814
20:47:49  23243.329     237555.1124
20:47:59  23253.841     237745.1707
20:48:10  23264.356     237539.3119
20:48:20  23274.867     237576.4932
20:48:31  23285.385     237005.0024
20:48:41  23295.897     237876.8334
20:48:52  23306.411     237480.3776
20:49:02  23316.921     237265.3703
20:49:13  23327.436     237671.1982
20:49:23  23337.946     237650.1420
20:49:34  23348.462     237641.0533
20:49:44  23358.979     237109.5037
20:49:55  23369.614     237620.2811
20:50:05  23380.123     237168.2708
20:50:16  23390.641     237180.0072
20:50:26  23401.154     237336.1386
20:50:37  23411.792     237557.1245
20:50:48  23422.429     237380.6271
20:50:58  23432.944     237552.1923
20:51:09  23443.456     237241.4797
20:51:19  23453.971     237487.4809
20:51:30  23464.601     237249.0073
20:51:40  23475.114     236970.2689
20:51:51  23485.626     237361.9359
20:52:01  23496.138     237612.8318
20:52:12  23506.649     237212.7136
20:52:22  23517.165     237503.0269
20:52:33  23527.675     237428.4457
20:52:43  23538.191     236870.3133
20:52:54  23548.704     237156.3295
20:53:05  23559.218     236906.7503
20:53:15  23569.727     236911.1003
20:53:26  23580.242     237136.9917
20:53:36  23590.752     237416.1154
20:53:47  23601.266     236938.4001
20:53:57  23611.900     236710.1763
20:54:08  23622.415     237043.3620
20:54:18  23632.927     237011.2736
20:54:29  23643.440     236936.6754
20:54:39  23653.951     237109.6461
20:54:50  23664.468     237036.2825
20:55:00  23675.099     237303.9742
20:55:11  23685.613     236908.0383
20:55:21  23696.125     237042.5412
20:55:32  23706.641     237048.8767
20:55:42  23717.151     236897.2314
20:55:53  23727.665     237384.3884
20:56:03  23738.176     237284.0723
20:56:14  23748.817     236793.5831
20:56:25  23759.328     236523.6309
20:56:35  23769.843     236853.9490
20:56:46  23780.354     237027.6381
20:56:56  23790.867     237013.0737
20:57:07  23801.381     236686.0543
20:57:17  23812.019     237364.6498
20:57:28  23822.531     236970.9081
20:57:38  23833.046     237233.6522
20:57:49  23843.556     236929.3012
20:57:59  23854.069     236641.7663
20:58:10  23864.582     237107.7214
20:58:20  23875.095     236855.8509
20:58:31  23885.606     237355.5025
20:58:41  23896.119     236567.1168
20:58:52  23906.631     236996.9138
20:59:02  23917.146     237061.3030
20:59:13  23927.780     236626.7199
20:59:24  23938.293     236322.1204
20:59:34  23948.802     236171.2773
20:59:45  23959.315     236446.1949
20:59:55  23969.828     236501.6581
21:00:06  23980.345     236405.5205
21:00:16  23990.854     236764.1419
21:00:27  24001.371     236253.7061
21:00:37  24012.141     236176.9468
21:00:48  24022.655     235972.2881
21:00:58  24033.166     236260.9770
21:01:09  24043.804     235830.4621
21:01:20  24054.316     235712.4482
21:01:30  24064.824     235798.3604
21:01:41  24075.333     236119.8893
21:01:51  24085.849     235318.0654
21:02:02  24096.359     235358.9712
21:02:12  24106.998     235976.9544
21:02:23  24117.637     235708.4748
21:02:33  24128.153     234854.5951
21:02:44  24138.664     234683.5028
21:02:54  24149.180     235242.4863
21:03:05  24159.692     234214.8785
21:03:16  24170.206     234634.1946
21:03:26  24180.717     234500.1250
21:03:37  24191.232     234358.8790
21:03:47  24201.742     235005.4751
21:03:58  24212.384     234621.2490
21:04:08  24222.896     234835.3897
21:04:19  24233.411     234478.9926
21:04:29  24243.924     234745.9127
21:04:40  24254.439     234700.5734
21:04:50  24264.950     234434.2985
21:05:01  24275.463     234709.7160
21:05:11  24285.513     234520.2475
21:05:21  24296.027     234353.7187
21:05:32  24306.541     234634.0565
21:05:42  24317.053     234397.0772
21:05:53  24327.689     234415.6218
21:06:04  24338.204     234108.2526
21:06:14  24348.714     233916.9331
21:06:25  24359.229     234086.7712
21:06:35  24369.741     233733.5597
21:06:46  24380.252     234467.1237
21:06:56  24390.889     234399.9012
21:07:07  24401.405     234090.3207
21:07:17  24411.916     234210.8293
21:07:28  24422.431     234367.8203
21:07:38  24433.069     234800.1867
21:07:49  24443.580     234114.3597
21:07:59  24453.633     234552.1421
21:08:09  24464.148     234620.5101
21:08:20  24474.660     234640.7777
21:08:30  24485.174     234130.2251
21:08:41  24495.686     234272.8217
21:08:51  24506.200     234277.5265
21:09:02  24516.706     234760.0662
21:09:13  24527.220     234454.5250
21:09:23  24537.729     234625.1812
21:09:34  24548.244     234359.5695
21:09:44  24558.753     234148.0599
21:09:55  24569.270     234260.0856
21:10:05  24579.779     233938.3322
21:10:16  24590.423     234570.8039
21:10:26  24600.934     234732.8424
21:10:37  24611.449     234384.1518
21:10:47  24621.956     234083.4098
21:10:58  24632.471     233975.2399
21:11:08  24642.982     234292.9593
21:11:19  24653.494     234575.4807
21:11:29  24664.006     234848.7619
21:11:40  24674.521     235198.5503
21:11:50  24685.036     234981.9256
21:12:01  24695.548     234454.0387
21:12:11  24706.059     234689.5489
21:12:22  24716.708     234624.3944
21:12:33  24727.349     234916.5212
21:12:43  24737.863     234780.5448
21:12:54  24748.372     234636.4967
21:13:04  24758.888     234767.0454
21:13:15  24769.401     235062.1352
21:13:25  24779.916     235082.0955
21:13:36  24790.427     234686.8362
21:13:46  24800.942     234519.8961
21:13:57  24811.455     234910.0968
21:14:07  24821.970     234751.3657
21:14:18  24832.614     234473.4972
21:14:28  24843.126     234877.7371
21:14:39  24853.769     234661.4158
21:14:50  24864.282     234788.6542
21:15:00  24874.793     234593.7224
21:15:11  24885.305     234539.0957
21:15:21  24895.815     234830.4180
21:15:32  24906.460     235212.7439
21:15:42  24916.972     234886.6102
21:15:53  24927.487     234739.8982
21:16:03  24938.000     234768.7505
21:16:14  24948.511     234346.8049
21:16:24  24959.023     235238.9989
21:16:35  24969.774     234895.9531
21:16:46  24980.284     234261.1094
21:16:56  24990.926     234383.3480
21:17:07  25001.435     234827.4919
21:17:17  25011.950     234406.4595
21:17:28  25022.462     234857.9831
21:17:38  25032.975     234663.0990
21:17:49  25043.486     234739.1890
21:17:59  25054.002     235089.0917
21:18:10  25064.515     234870.7399
21:18:20  25075.028     235379.2812
21:18:31  25085.539     234457.9814
21:18:41  25096.190     234907.2885
21:18:52  25106.701     234782.7156
21:19:03  25117.213     235326.7571
21:19:13  25127.723     234897.1752
21:19:24  25138.235     234793.3054
21:19:34  25148.747     234954.6301
21:19:45  25159.262     234816.7336
21:19:55  25169.906     235008.6294
21:20:06  25180.421     234680.9700
21:20:16  25190.934     234665.5776
21:20:27  25201.448     234741.5803
21:20:37  25211.959     235132.8575
21:20:48  25222.472     234856.4694
21:20:58  25232.985     235024.7833
21:21:09  25243.498     234727.4847
21:21:19  25254.009     234940.2229
21:21:30  25264.523     235040.1985
21:21:40  25275.036     234430.3600
21:21:51  25285.547     234752.0459
21:22:01  25296.059     234685.4485
21:22:12  25306.571     234645.1990
21:22:23  25317.308     235077.2493
21:22:33  25327.817     235165.7020
21:22:44  25338.331     234725.9758
21:22:54  25348.840     235454.5836
21:23:05  25359.355     235518.2647
21:23:15  25369.865     234904.6240
21:23:26  25380.377     234913.8205
21:23:36  25391.019     235341.1372
21:23:47  25401.532     235276.7845
21:23:57  25412.045     235338.0373
21:24:08  25422.560     235492.8927
21:24:18  25433.073     235336.4052
21:24:29  25443.587     235685.9743
21:24:39  25454.094     235743.7085
21:24:50  25464.608     235285.5491
21:25:00  25475.119     235608.4902
21:25:11  25485.633     235271.0289
21:25:22  25496.277     235214.3682
21:25:32  25506.790     235476.8163
21:25:43  25517.302     235425.1290
21:25:53  25527.818     235547.0880
21:26:04  25538.466     235661.5092
21:26:14  25548.979     235846.3102
21:26:25  25559.625     235883.4485
21:26:35  25570.138     235507.2225
21:26:46  25580.648     235947.9948
21:26:56  25591.165     235192.0147
21:27:07  25601.678     235514.7933
21:27:17  25612.193     235431.7803
21:27:28  25622.703     235533.5863
21:27:39  25633.219     235477.6308
21:27:49  25643.733     235629.0175
21:28:00  25654.383     235403.3910
21:28:10  25664.896     235157.8328
21:28:21  25675.411     235170.4167
21:28:31  25685.922     235409.9551
21:28:42  25696.709     235434.9425
21:28:53  25707.218     235904.7750
21:29:03  25717.732     235483.0441
21:29:14  25728.245     235850.8050
21:29:24  25738.758     235709.5630
21:29:34  25748.838     235544.5578
21:29:45  25759.352     235952.8837
21:29:55  25769.862     235209.0633
21:30:06  25780.377     235376.9841
21:30:16  25790.890     235666.7358
21:30:27  25801.405     235469.3703
21:30:37  25811.918     235823.9675
21:30:48  25822.434     235372.6156
21:30:58  25832.946     235521.7107
21:31:09  25843.461     235816.1590
21:31:19  25853.973     235584.2017
21:31:30  25864.620     235788.0976
21:31:41  25875.269     235390.8843
21:31:51  25885.919     235659.3266
21:32:02  25896.430     235733.4272
21:32:12  25906.945     235581.0039
21:32:23  25917.593     235650.0857
21:32:33  25928.110     235300.6734
21:32:44  25938.622     235189.9838
21:32:54  25949.135     236050.9396
21:33:05  25959.647     235230.0425
21:33:15  25970.160     235781.4427
21:33:26  25980.813     235128.8367
21:33:37  25991.327     235803.9309
21:33:47  26001.838     235295.2683
21:33:58  26012.355     235227.3101
21:34:08  26022.867     235704.6704
21:34:19  26033.380     235264.6365
21:34:29  26043.891     235355.9720
21:34:40  26054.407     235849.4076
21:34:50  26064.920     235481.9632
21:35:01  26075.434     235508.3230
21:35:11  26085.942     235421.2219
21:35:22  26096.455     235043.1240
21:35:32  26107.107     235475.8891
21:35:43  26117.623     235308.3839
21:35:53  26128.135     235446.6178
21:36:04  26138.652     235142.8200
21:36:14  26149.163     235464.1577
21:36:25  26159.677     235915.5275
21:36:35  26170.187     235345.5730
21:36:46  26180.703     235669.6146
21:36:57  26191.212     235629.3102
21:37:07  26201.727     235414.0258
21:37:18  26212.238     235322.9601
21:37:28  26222.752     235668.4404
21:37:39  26233.261     235651.0493
21:37:49  26243.776     235621.1270
21:38:00  26254.285     235594.4996
21:38:10  26264.801     235311.2527
21:38:21  26275.313     235449.4189
21:38:31  26286.119     235251.1888
21:38:42  26296.629     235363.2461
21:38:52  26307.143     235324.7315
21:39:03  26317.651     235242.9069
21:39:13  26328.166     235581.3521
21:39:24  26338.676     235574.7800
21:39:34  26349.189     235463.1081
21:39:45  26359.702     235449.8994
21:39:56  26370.214     235044.8838
21:40:06  26380.728     234984.6608
21:40:17  26391.242     235721.5182
21:40:27  26401.753     235445.7304
21:40:38  26412.406     235055.3362
21:40:48  26422.916     234722.3076
21:40:59  26433.432     235614.7096
21:41:09  26443.943     235424.8224
21:41:20  26454.459     234949.8444
21:41:30  26464.969     234977.0984
21:41:41  26475.483     234757.3389
21:41:51  26485.994     235045.6014
21:42:02  26496.508     235070.8680
21:42:12  26507.019     235362.8531
21:42:23  26517.536     235058.0019
21:42:33  26528.045     235495.9259
21:42:44  26538.559     234913.8708
21:42:54  26549.070     235126.8352
21:43:05  26559.584     235094.4203
21:43:15  26570.095     235211.9129
21:43:26  26580.611     234980.3285
21:43:36  26591.122     235391.6126
21:43:47  26601.635     235102.3598
21:43:57  26612.146     235130.5975
21:44:08  26622.663     235087.9743
21:44:18  26633.181     235710.1074
21:44:29  26643.836     235018.1975
21:44:40  26654.346     234656.7352
21:44:50  26664.863     235319.5690
